category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,state,latitude,longitude,time
1,2.0,3.0,2,4,1208,1224,408,1,35.7863,-78.4845,1568763139
1,2.0,3.0,2,4,1175,1224,1022,11,39.6093,-86.139,1577358374
1,2.0,2.0,2,4,1295,1225,71,31,41.2562,-96.0404,1577359878
1,1.5,1.0,2,4,1300,1226,40,21,38.6274,-90.304,1577359548
1,2.0,3.0,2,4,1300,1228,966,1,35.3067,-81.0325,1577015751
1,1.0,1.0,2,4,1390,1229,72,1,36.1519,-79.8168,1568754431
1,2.0,2.0,2,4,3990,1233,155,5,34.0948,-118.3699,1577017107
1,2.0,3.0,2,4,1775,1233,1023,34,33.5407,-86.6852,1577359939
1,2.0,3.0,2,4,1775,1233,1023,34,33.5407,-86.6852,1577359938
1,2.0,1.0,2,4,1850,1234,30,18,36.1554,-115.1733,1577358397
1,2.0,3.0,2,4,1780,1234,490,16,32.5807,-97.138,1568781410
1,2.0,3.0,2,4,1529,1234,100,16,32.6548,-97.1587,1568775126
1,1.5,3.0,2,4,730,1234,644,20,39.8456,-84.1117,1568773953
1,2.0,2.0,2,4,1654,1236,717,15,39.2735,-76.8674,1568772759
1,2.0,2.0,2,4,1589,1236,717,15,39.2735,-76.8674,1568772709
1,2.0,2.0,2,4,1585,1236,11,9,43.0724,-89.4003,1577359292
1,2.0,2.0,2,4,1570,1236,717,15,39.2735,-76.8674,1568772744
1,2.0,2.0,2,4,1564,1236,717,15,39.2735,-76.8674,1568772735
1,2.0,3.0,2,4,1475,1236,172,16,32.7407,-97.3394,1577358349
1,2.0,2.0,2,4,1010,1237,222,20,41.4712,-81.5155,1568753843
1,2.0,2.0,2,4,1010,1237,222,20,41.4712,-81.5155,1568753114
1,1.5,2.0,2,4,1795,1240,25,18,39.5201,-119.8424,1577360195
1,3.0,2.0,2,4,1350,1240,13,11,39.1471,-86.5136,1577359048
1,1.0,3.0,2,4,885,1240,939,9,43.8449,-88.8405,1577358986
1,2.0,2.0,2,4,3430,1241,218,5,37.9389,-122.3331,1577359409
1,2.0,3.0,2,4,1175,1241,27,41,33.9531,-81.2381,1577358773
1,2.0,4.0,2,4,4500,1242,357,5,37.3108,-121.8645,1577359403
1,2.0,3.0,2,4,1625,1242,317,39,33.9295,-84.4662,1568779259
1,2.0,3.0,2,4,1249,1242,925,41,34.119,-81.1962,1577359141
1,2.0,2.0,2,4,1200,1242,1024,44,43.4468,-96.8378,1577359849
1,2.0,3.0,2,4,1821,1244,164,17,40.4089,-104.7618,1568767841
1,2.0,3.0,2,4,1275,1244,979,1,35.6101,-78.4715,1576666490
1,2.0,2.0,2,4,1995,1245,995,25,40.0711,-74.1117,1577359848
1,2.0,2.0,2,4,1800,1245,141,9,43.0133,-88.2374,1577359321
1,2.0,2.0,2,4,1485,1245,1025,3,41.5299,-88.1012,1575978326
1,2.0,2.0,2,4,1090,1245,107,20,41.3846,-81.7912,1568754735
1,2.0,2.0,2,4,930,1245,373,21,39.0146,-94.2843,1577358660
1,2.0,2.0,2,4,1350,1246,1026,7,41.6595,-91.535,1577359879
1,3.0,3.0,2,4,3895,1247,19,5,34.0911,-118.343,1568754021
1,2.0,2.0,2,4,2250,1247,1027,23,42.2094,-70.999,1568756756
1,2.0,3.0,2,4,1430,1247,317,39,34.0007,-84.4665,1568778151
1,2.0,2.0,2,4,1370,1247,40,21,38.6274,-90.304,1577359476
1,2.0,3.0,2,4,1149,1247,925,41,34.119,-81.1962,1577358774
1,2.0,3.0,2,4,1275,1248,769,41,33.9612,-81.1134,1577359142
1,2.0,2.0,2,4,4450,1250,1028,5,34.0452,-118.7551,1577359852
1,2.0,2.0,2,4,2825,1250,1029,5,33.7667,-118.3667,1577360094
1,2.0,2.0,2,4,1740,1250,1030,37,42.5957,-73.7885,1577360229
1,1.0,1.0,2,5,1595,1250,137,39,33.7848,-84.3922,1577359457
1,2.0,3.0,2,4,1350,1250,20,21,38.9401,-92.3167,1577360411
1,1.0,3.0,2,4,1100,1250,129,37,43.1689,-77.6289,1577359511
1,2.0,3.0,2,4,1425,1251,433,16,30.0871,-95.4685,1577359258
1,1.0,2.0,2,4,875,1251,1031,9,44.2146,-88.4323,1577358868
1,2.0,3.0,2,4,2400,1252,257,15,38.9645,-76.9637,1568756146
1,1.0,3.0,2,4,1695,1253,97,20,39.1679,-84.4933,1577359613
1,1.0,2.0,2,4,1450,1254,11,9,43.0724,-89.4003,1577015511
1,2.0,3.0,2,4,1249,1254,68,16,29.7714,-95.4343,1577358354
1,2.0,2.0,2,4,1222,1254,259,1,35.9999,-78.9413,1568776692
1,2.0,2.0,2,4,1055,1254,259,1,35.9907,-78.9074,1568776685
1,1.0,2.0,2,4,1030,1254,953,24,40.297,-79.9152,1568776889
1,2.0,3.0,2,4,1401,1255,100,16,32.6541,-97.095,1568775394
1,2.0,2.0,2,4,1150,1255,1032,16,31.7951,-106.3886,1577359992
1,1.0,2.0,2,4,890,1255,1033,20,41.4803,-82.098,1568748246
1,3.0,2.0,2,4,1700,1256,932,15,39.0747,-76.7017,1568778949
1,2.0,2.0,2,4,1400,1257,756,25,40.2206,-74.7174,1568781340
1,1.0,2.0,2,4,1100,1258,32,20,41.6572,-83.5295,1568745165
1,2.5,2.0,2,4,3595,1260,19,5,34.0372,-118.2972,1577360259
1,2.0,2.0,2,4,1375,1260,1034,39,34.2291,-84.1306,1577358333
1,2.0,2.0,2,4,1305,1260,642,9,43.3199,-88.163,1576271112
1,2.0,2.0,2,4,1988,1261,1035,23,42.1173,-70.9547,1577015168
1,2.0,3.0,2,4,1199,1262,1036,39,33.9258,-83.7495,1577358829
1,2.0,3.0,2,4,1449,1264,847,4,35.753,-86.8832,1577359106
1,2.0,2.0,2,4,1260,1264,532,39,34.0467,-84.3786,1568780600
1,2.0,2.0,2,4,3300,1265,111,27,42.3882,-83.1122,1577015927
1,2.0,3.0,2,4,2300,1265,630,15,39.2081,-76.661,1568778036
1,2.0,3.0,2,4,2300,1265,630,15,39.2081,-76.661,1568778046
1,2.0,3.0,2,4,1495,1265,1037,16,30.1158,-97.2746,1577360107
1,2.0,3.0,2,4,1299,1265,1038,39,33.8427,-84.0113,1577015173
1,2.0,3.0,2,4,1150,1265,925,41,34.119,-81.1962,1577358776
1,2.0,3.0,2,4,1517,1266,1039,16,32.5284,-97.3119,1568777577
1,2.0,2.0,2,4,2278,1267,454,30,38.9245,-77.4019,1577305233
1,2.0,2.0,2,4,1900,1268,61,12,28.5163,-81.3644,1577016994
1,2.0,3.0,2,4,1349,1268,1040,12,27.9275,-82.2984,1577359235
1,2.0,3.0,2,4,1425,1269,1041,33,48.4168,-103.8238,1577309385
1,2.5,2.0,2,4,6000,1270,18,5,37.4356,-122.134,1577360368
1,2.0,2.0,2,4,1875,1270,970,25,39.6951,-75.124,1568773776
1,2.0,2.0,2,4,1493,1270,532,39,34.025,-84.3128,1568781305
1,2.0,3.0,2,4,1450,1270,227,1,35.823,-78.6438,1577359406
1,2.0,3.0,2,4,2795,1271,157,5,32.7876,-117.1265,1577360170
1,2.0,2.0,2,4,1895,1271,416,21,37.0488,-93.2933,1577359033
1,2.0,2.0,2,4,1430,1272,712,26,35.6217,-97.4702,1568777010
1,2.0,2.0,2,4,2565,1273,1042,25,41.0133,-74.3321,1568780442
1,2.0,3.0,2,4,1199,1273,91,39,33.9217,-84.8634,1577359226
1,2.0,2.0,2,4,2411,1274,385,23,42.1246,-71.1089,1568745190
1,2.0,2.0,2,4,2274,1274,385,23,42.1246,-71.1089,1568745081
1,2.0,2.0,2,5,1450,1274,501,1,35.9517,-79.071,1577360190
1,2.0,3.0,2,4,1378,1274,773,1,36.0913,-79.2861,1568750594
1,2.0,2.0,2,4,2550,1275,239,14,44.9368,-93.3605,1577015704
1,2.0,2.0,2,4,2495,1275,19,5,34.0372,-118.2972,1577359498
1,2.0,3.0,2,4,2138,1275,490,16,32.5807,-97.138,1568782019
1,1.5,2.0,2,4,1950,1275,42,24,40.0054,-75.1415,1577359655
1,2.0,3.0,2,4,1645,1275,1023,34,33.5407,-86.6852,1577359979
1,1.0,3.0,2,4,1245,1275,103,16,29.4624,-98.5253,1577359812
1,1.0,1.0,2,4,1175,1275,71,31,41.2562,-96.0404,1577359940
1,2.5,2.0,2,4,1081,1275,9,8,38.2006,-84.9469,1577310224
1,2.0,2.0,2,5,995,1277,236,31,40.8062,-96.6778,1577358926
1,2.0,3.0,2,4,1425,1278,1039,16,32.5285,-97.3119,1577358338
1,2.0,3.0,2,4,2048,1279,490,16,32.5807,-97.138,1568781824
1,2.0,2.0,2,4,2055,1280,227,1,35.774,-78.6328,1568768192
1,2.0,2.0,2,4,1951,1280,33,17,39.644,-104.9026,1568755602
1,2.0,2.0,2,5,1650,1280,432,9,43.0637,-88.1403,1577358718
1,2.0,3.0,2,4,1327,1280,1043,30,37.1783,-76.4582,1568760925
1,2.0,2.0,2,4,1085,1280,90,4,36.0861,-86.9362,1577358649
1,1.0,2.0,2,4,825,1280,183,16,33.56,-101.8904,1577360547
1,2.0,3.0,2,4,1375,1282,91,39,33.9217,-84.8634,1577015199
1,2.5,2.0,2,4,1675,1284,622,20,41.0405,-83.6441,1577360563
1,2.5,2.0,2,4,1675,1284,622,20,41.0405,-83.6441,1575978499
1,2.0,3.0,2,4,1325,1284,27,41,33.9531,-81.2381,1577359142
1,2.0,3.0,2,4,1625,1285,1044,12,30.4348,-86.6208,1576667755
1,2.0,3.0,2,4,1400,1285,979,1,35.6101,-78.4715,1577360193
1,2.0,2.0,2,4,1351,1285,86,30,36.8892,-76.2382,1568755575
1,2.0,3.0,2,4,1495,1286,1037,16,30.1158,-97.2746,1577360425
1,2.0,2.0,2,4,1300,1286,227,1,35.823,-78.6438,1576666503
1,2.0,3.0,2,4,1219,1286,229,16,32.8255,-97.1039,1568779654
1,2.0,3.0,2,4,1049,1286,713,11,39.4846,-86.0525,1577358367
1,2.0,2.0,2,4,2200,1287,661,12,25.8275,-80.1842,1577360122
1,2.0,3.0,2,5,1150,1287,97,20,39.1679,-84.4933,1577359677
1,2.0,2.0,2,4,2752,1288,858,39,34.0718,-84.2525,1575149078
1,2.0,2.0,2,6,1495,1288,918,50,46.8587,-114.041,1576667430
1,2.0,3.0,2,4,1399,1289,559,1,35.4047,-80.6098,1577015445
1,2.0,3.0,2,4,3149,1290,109,5,33.7696,-118.1926,1568775689
1,2.5,2.0,2,4,1995,1291,91,16,32.8212,-96.7853,1577016706
1,2.0,3.0,2,4,1629,1291,77,2,47.3002,-122.2168,1577359242
1,2.0,3.0,2,4,1560,1292,729,15,39.4349,-76.6549,1568778206
1,2.0,2.0,2,4,1449,1294,1045,20,39.9513,-84.1778,1568772149
1,2.0,2.0,2,4,1449,1294,500,20,39.4478,-84.21,1568761691
1,2.0,2.0,2,4,1419,1294,413,39,34.0072,-84.0034,1568775363
1,2.0,3.0,2,4,1295,1294,1046,34,33.4268,-86.5096,1577017126
1,2.0,2.0,2,4,949,1295,321,12,30.2989,-81.6324,1577359863
1,1.5,3.0,2,6,2400,1296,386,2,47.7921,-122.3045,1577016176
1,1.0,2.0,2,4,1580,1297,858,39,34.0791,-84.2039,1568766688
1,2.0,2.0,2,4,1442,1297,858,39,34.0299,-84.2425,1568769455
1,2.0,3.0,2,4,1399,1298,433,16,30.0871,-95.4685,1577015416
1,2.0,2.0,2,4,1415,1299,308,16,32.5548,-94.7807,1568768640
1,2.0,2.0,2,4,5995,1300,155,5,34.0948,-118.3699,1577359440
1,2.0,3.0,2,5,4955,1300,54,5,34.0231,-118.4811,1577359374
1,1.5,2.0,2,4,3450,1300,19,5,34.0372,-118.2972,1577360470
1,2.0,2.0,2,4,3198,1300,19,5,34.0372,-118.2972,1577359913
1,2.0,2.0,2,4,1995,1300,203,37,42.9112,-78.8171,1577359094
1,2.5,2.0,2,4,1595,1300,68,16,29.7714,-95.4343,1577017024
1,2.0,3.0,2,4,1410,1300,317,39,33.9295,-84.4662,1568779524
1,2.0,2.0,2,4,1350,1300,867,27,42.6646,-83.2739,1576667524
1,2.0,3.0,2,4,1225,1300,774,4,35.1628,-85.2135,1577359715
1,1.5,3.0,2,4,1200,1300,28,32,30.1909,-92.0646,1577359802
1,1.0,1.0,2,4,1150,1300,97,20,39.1679,-84.4933,1577014886
1,1.5,2.0,2,4,1095,1300,666,9,43.1096,-88.3501,1576667819
1,2.0,2.0,2,4,1035,1300,317,39,33.9295,-84.4662,1568779359
1,2.0,2.0,2,4,1020,1300,1047,41,33.662,-78.9316,1577017139
1,1.0,2.0,2,4,1000,1300,103,16,29.4624,-98.5253,1577360520
1,1.5,2.0,2,4,975,1300,74,33,48.2469,-101.3017,1577360437
1,1.0,2.0,2,4,930,1300,4,4,35.1211,-89.9517,1577358643
1,2.0,3.0,2,4,900,1300,266,33,47.9179,-97.0658,1576667758
1,2.0,3.0,2,4,1540,1302,100,16,32.6924,-97.1324,1568774070
1,2.0,2.0,2,4,2514,1304,645,25,40.3663,-74.6688,1568780491
1,2.0,3.0,2,6,1795,1305,135,12,28.5964,-81.3237,1576667596
1,2.0,3.0,2,4,1280,1305,317,39,33.9295,-84.4662,1568779481
1,2.0,3.0,2,4,1199,1305,925,41,34.119,-81.1962,1577358372
1,1.0,2.0,2,4,725,1306,1048,9,44.3235,-88.6223,1577358868
1,2.5,3.0,2,4,1625,1307,1049,16,32.4797,-96.9807,1577016994
1,2.5,2.0,2,4,3417,1308,114,5,34.1375,-118.1656,1568781825
1,2.0,3.0,2,4,1064,1309,559,1,35.4014,-80.5827,1568781102
1,2.0,3.0,2,5,2900,1310,891,5,34.2417,-118.5257,1577359420
1,2.0,2.0,2,6,1699,1310,528,27,42.3136,-83.4763,1577360098
1,2.5,2.0,2,4,1395,1310,12,27,42.7449,-83.0073,1576667382
1,2.0,3.0,2,4,1349,1312,999,16,32.7835,-96.6121,1577015561
1,2.0,3.0,2,4,1175,1312,20,41,34.0505,-81.0098,1577358736
1,2.0,3.0,2,6,1150,1312,183,16,33.56,-101.8904,1577360440
1,2.0,2.0,2,4,2927,1314,1050,23,42.3835,-71.2386,1568761300
1,2.0,3.0,2,4,1165,1314,231,26,35.2441,-97.4144,1568779272
1,2.5,3.0,2,4,1695,1315,153,2,45.6558,-122.5888,1577016571
1,2.0,3.0,2,4,1350,1316,373,21,39.0146,-94.2843,1577358666
1,2.5,2.0,2,4,1895,1317,1051,13,44.5716,-123.282,1577016907
1,3.0,3.0,2,4,4250,1319,19,5,34.0435,-118.4497,1568749647
1,2.0,2.0,2,4,1305,1320,642,9,43.3199,-88.163,1575888983
1,2.0,3.0,2,4,1092,1320,100,16,32.7192,-97.1513,1568773417
1,2.0,3.0,2,4,1399,1322,417,16,30.0021,-95.2555,1577358358
1,2.0,2.0,2,4,1825,1324,957,27,42.7234,-83.1474,1577360339
1,2.0,2.0,2,4,1625,1324,867,27,42.6646,-83.2739,1577360076
1,2.0,2.0,2,4,1620,1324,897,27,42.584,-82.9273,1575978063
1,2.0,2.0,2,4,1575,1324,1052,27,42.7624,-83.2742,1577360076
1,2.0,2.0,2,4,1250,1324,142,16,33.0476,-96.7467,1577360090
1,1.0,3.0,2,5,975,1324,71,31,41.2562,-96.0404,1577359163
1,2.0,2.0,2,4,2390,1325,34,21,39.0744,-94.5521,1577359654
1,2.0,2.0,2,4,2390,1325,34,21,39.0744,-94.5521,1577359582
1,1.0,2.0,2,4,1595,1325,227,1,35.823,-78.6438,1576322054
1,2.0,2.0,2,4,1459,1325,876,12,27.4849,-82.5345,1568745169
1,2.0,3.0,2,4,1599,1326,121,22,33.4146,-111.766,1577015541
1,2.0,2.0,2,4,1465,1327,676,38,41.2205,-112.0172,1577359130
1,2.0,3.0,2,4,1549,1329,1049,16,32.4797,-96.9807,1577358366
1,1.0,1.0,2,4,2695,1330,19,5,34.0372,-118.2972,1577358693
1,2.0,2.0,2,4,1400,1330,30,18,36.0397,-115.198,1568748510
1,2.5,2.0,2,4,1265,1330,669,44,43.4299,-96.6968,1577359675
1,1.0,2.0,2,4,920,1330,131,11,40.4969,-86.9659,1577358831
1,2.0,3.0,2,4,1300,1331,91,39,33.9217,-84.8634,1577359230
1,2.0,3.0,2,4,1989,1333,987,15,38.8826,-76.7646,1568755503
1,2.5,2.0,2,6,3750,1335,824,5,33.0534,-117.266,1577360562
1,2.0,2.0,2,4,2895,1335,157,5,32.7876,-117.1265,1577360189
1,2.0,2.0,2,4,1389,1335,317,39,33.9295,-84.4662,1568779549
1,2.5,2.0,2,4,1800,1336,69,20,39.9974,-82.9829,1577360151
1,2.0,3.0,2,4,1225,1336,20,41,34.0505,-81.0098,1577358380
1,2.0,2.0,2,4,1425,1337,1024,44,43.4468,-96.8378,1577359674
1,2.0,3.0,2,4,1890,1338,671,25,39.825,-75.1322,1568777375
1,3.0,3.0,2,4,1200,1338,20,41,34.0505,-81.0098,1577358776
1,1.0,3.0,2,4,1099,1338,68,16,29.7714,-95.4343,1577358344
1,2.0,3.0,2,4,1195,1340,299,16,30.5969,-96.3034,1577015922
1,2.0,3.0,2,4,1149,1340,91,39,33.9217,-84.8634,1577358343
1,2.0,3.0,2,4,1898,1341,229,16,32.8524,-97.0886,1568778235
1,1.0,3.0,2,4,1625,1343,97,20,39.1679,-84.4933,1577359790
1,2.0,4.0,2,4,1299,1343,660,16,29.5677,-95.521,1577359256
1,2.0,3.0,2,4,1299,1344,389,1,35.5795,-80.8153,1577015446
1,3.0,3.0,2,4,1249,1344,20,41,34.0505,-81.0098,1577358372
1,2.0,3.0,2,4,900,1344,73,32,32.4645,-93.7879,1577360193
1,2.5,2.0,2,6,2740,1345,33,17,39.736,-104.9819,1577016211
1,1.5,2.0,2,4,1695,1345,861,3,42.1165,-88.5022,1577016808
1,2.0,3.0,2,4,1399,1345,999,16,32.7835,-96.6121,1577358357
1,2.0,3.0,2,4,1390,1345,583,39,33.6795,-84.1596,1568773213
1,2.0,3.0,2,4,1258,1346,227,1,35.7181,-78.7326,1568774491
1,2.0,3.0,2,4,1375,1347,321,12,30.2989,-81.6324,1577359904
1,2.0,3.0,2,4,1275,1349,417,16,30.0021,-95.2555,1577358345
1,2.0,2.0,2,4,2805,1350,505,5,34.1542,-118.4447,1577358896
1,1.5,4.0,2,4,1400,1350,129,37,43.1689,-77.6289,1577359735
1,2.0,3.0,2,4,1400,1350,336,34,33.1932,-87.5349,1577017094
1,2.0,3.0,2,4,1300,1350,1053,24,40.6057,-80.2842,1568776277
1,1.0,3.0,2,4,799,1350,146,27,42.301,-85.2291,1577358829
1,2.0,4.0,2,4,1549,1351,1040,12,27.9275,-82.2984,1577359239
1,2.0,3.0,2,4,1349,1354,91,39,33.9217,-84.8634,1577015200
1,2.0,2.0,2,4,1339,1355,113,4,36.0402,-86.6385,1577359107
1,2.0,3.0,2,6,1850,1356,561,36,38.8647,-94.8283,1575285295
1,2.0,3.0,2,4,1299,1358,128,22,33.5944,-112.1837,1577358777
1,2.0,3.0,2,4,1599,1359,999,16,32.7835,-96.6121,1577358340
1,2.0,3.0,2,5,3395,1360,1054,37,41.0781,-73.8553,1577015933
1,2.0,2.0,2,4,2400,1360,1055,5,34.1326,-118.0373,1577016097
1,2.5,2.0,2,6,1550,1360,691,13,45.528,-122.3979,1577017082
1,2.0,3.0,2,4,1199,1361,27,41,33.9531,-81.2381,1577358773
1,2.0,4.0,2,4,1250,1363,116,36,39.1984,-96.6052,1577358817
1,2.0,3.0,2,4,1449,1364,1039,16,32.5285,-97.3119,1577358357
1,2.5,3.0,2,4,3350,1366,128,5,34.1594,-118.2498,1576667719
1,2.0,3.0,2,4,1580,1366,503,1,35.7238,-78.8695,1568754846
1,2.0,4.0,2,4,1249,1367,1056,1,35.224,-81.1809,1576666482
1,2.0,3.0,2,4,1336,1369,97,20,39.1912,-84.4615,1568767044
1,2.5,2.0,2,6,2795,1370,2,2,47.616,-122.3275,1577359421
1,3.0,3.0,2,4,1199,1370,1057,41,34.1845,-80.804,1577359144
1,2.0,3.0,2,4,3250,1371,19,5,34.0372,-118.2972,1577360338
1,2.0,3.0,2,4,1399,1372,183,16,33.56,-101.8904,1577359867
1,2.0,3.0,2,4,1549,1375,21,16,30.3054,-97.7497,1577360144
1,1.5,2.0,2,4,1900,1376,360,25,40.5574,-74.2855,1577016975
1,2.0,3.0,2,4,1350,1376,185,32,30.4415,-91.1012,1577015953
1,2.0,3.0,2,4,9395,1377,150,2,47.6156,-122.2109,1568766794
1,2.0,3.0,2,4,1249,1380,1020,11,40.0533,-85.9252,1577358779
1,2.0,3.0,2,4,1583,1382,229,16,32.8255,-97.1039,1568779354
1,2.0,3.0,2,4,1500,1382,47,21,38.9163,-94.3719,1577358666
1,2.0,3.0,2,4,1650,1384,1058,34,33.6683,-86.8252,1577359515
1,2.0,3.0,2,4,1895,1385,715,12,28.4991,-81.5295,1568762487
1,2.0,3.0,2,4,1449,1385,1039,16,32.5285,-97.3119,1577359325
1,2.0,3.0,2,4,1399,1385,1039,16,32.5285,-97.3119,1577358344
1,1.5,3.0,2,4,1050,1385,129,37,43.1689,-77.6289,1577360280
1,2.0,3.0,2,4,1714,1386,693,30,36.7144,-76.2943,1568748044
1,2.0,2.0,2,4,1599,1386,121,22,33.4146,-111.766,1577359295
1,2.0,3.0,2,4,950,1386,939,9,43.8449,-88.8405,1577358481
1,2.0,3.0,2,4,1499,1388,525,1,35.7876,-78.781,1568759206
1,2.0,2.0,2,4,4800,1390,5,5,37.7599,-122.4379,1577359404
1,2.0,2.0,2,4,1500,1390,1059,20,39.2259,-84.5136,1576667566
1,2.0,2.0,2,4,2548,1391,505,5,34.1542,-118.4447,1577359288
1,2.0,3.0,2,4,1350,1391,1024,44,43.4468,-96.8378,1577359792
1,2.0,3.0,2,4,1146,1392,539,20,39.267,-84.2921,1568764845
1,2.5,3.0,2,5,3810,1395,140,15,39.0004,-77.1051,1568758755
1,3.0,3.0,2,5,1665,1395,173,1,35.6066,-77.3928,1577358989
1,2.5,4.0,2,4,1400,1395,979,1,35.6101,-78.4715,1577017147
1,2.5,4.0,2,4,1400,1395,979,1,35.6101,-78.4715,1577017159
1,2.5,2.0,2,4,1795,1396,367,12,26.0066,-80.2959,1577016992
1,2.0,3.0,2,4,1499,1398,172,16,32.7407,-97.3394,1577358354
1,2.0,2.0,2,4,1229,1399,503,1,35.79,-78.9465,1568759801
1,2.0,2.0,2,6,3495,1400,12,10,38.9118,-77.0132,1577359789
1,2.5,2.0,2,4,3100,1400,139,5,37.5444,-121.982,1577359402
1,1.0,3.0,2,4,2695,1400,1060,37,40.936,-73.7568,1576666470
1,2.0,2.0,2,4,2460,1400,935,5,34.164,-118.4984,1577359483
1,3.5,3.0,2,4,2190,1400,108,15,39.3191,-76.6126,1577016881
1,2.0,2.0,2,4,2058,1400,327,3,40.1171,-88.1889,1577358898
1,1.0,1.0,2,4,1700,1400,16,13,45.5091,-122.6449,1577360128
1,2.5,3.0,2,4,1695,1400,1061,3,41.621,-88.4317,1577016801
1,2.0,3.0,2,4,1676,1400,21,16,30.3054,-97.7497,1577016570
1,1.0,2.0,2,4,1600,1400,3,3,41.8625,-87.6825,1577359446
1,2.0,2.0,2,4,1500,1400,1062,19,41.5346,-72.8083,1577359160
1,1.0,2.0,2,4,1400,1400,97,20,39.1679,-84.4933,1577014887
1,2.0,3.0,2,4,1300,1400,68,16,29.7714,-95.4343,1577358247
1,2.0,3.0,2,4,1299,1400,1038,39,33.8427,-84.0113,1577359222
1,3.0,3.0,2,4,1295,1400,711,21,37.9488,-91.7628,1577359652
1,3.0,3.0,2,4,1295,1400,711,21,37.9488,-91.7628,1577359653
1,1.0,3.0,2,4,1295,1400,103,16,29.4624,-98.5253,1577359620
1,1.5,2.0,2,4,1125,1400,97,20,39.1679,-84.4933,1576791599
1,1.0,4.0,2,4,1100,1400,116,36,39.1984,-96.6052,1577358795
1,2.0,3.0,2,5,1090,1400,415,36,39.0178,-94.6969,1576317911
1,2.5,2.0,2,4,1075,1400,681,35,36.3267,-94.0643,1577360019
1,2.5,2.0,2,4,995,1400,89,35,36.0785,-94.1531,1577360018
1,1.5,2.0,2,5,995,1400,545,20,40.8464,-81.2608,1577359450
1,1.0,3.0,2,5,800,1400,111,27,42.3706,-83.1003,1577227939
1,2.0,3.0,2,4,1419,1402,127,39,33.8614,-84.5382,1568782665
1,2.0,3.0,2,4,1099,1402,26,11,39.7953,-86.1387,1577358369
1,2.0,2.0,2,4,1735,1405,858,39,34.0299,-84.2425,1568769022
1,2.5,3.0,2,4,1790,1406,1023,34,33.5407,-86.6852,1577359907
1,1.5,3.0,2,4,950,1406,1063,3,41.487,-90.57,1576667744
1,3.0,3.0,2,4,1785,1407,1064,12,26.6045,-80.1102,1577017153
1,2.0,3.0,2,4,1349,1407,68,16,29.7714,-95.4343,1577015364
1,2.0,3.0,2,4,1325,1407,68,16,29.7714,-95.4343,1577358342
1,2.0,3.0,2,4,1299,1408,307,16,29.4782,-98.2759,1577358374
1,2.0,2.0,2,4,2600,1410,1065,3,40.5114,-88.9877,1577360022
1,2.0,3.0,2,4,1675,1410,1066,16,32.59,-96.9436,1577359308
1,3.0,3.0,2,4,1599,1410,511,16,32.9075,-96.6339,1577358343
1,2.0,3.0,2,4,1500,1410,570,16,35.1872,-101.8587,1575978311
1,2.0,3.0,2,4,954,1410,164,17,40.4146,-104.7321,1577358918
1,2.0,2.0,2,4,1780,1412,858,39,34.0299,-84.2425,1568769023
1,3.0,3.0,2,4,1500,1412,336,34,33.1932,-87.5349,1577017105
1,2.0,3.0,2,4,1399,1412,1067,12,27.8492,-82.3155,1577359237
1,2.0,3.0,2,4,1325,1412,1068,39,33.8691,-84.7686,1577015188
1,2.0,3.0,2,4,1599,1413,154,1,35.2016,-80.8124,1577359279
1,2.0,3.0,2,4,2870,1415,486,15,39.1649,-76.7156,1577305050
1,2.0,2.0,2,4,2560,1416,91,16,32.7809,-96.8035,1568744615
1,1.0,3.0,2,4,1650,1416,11,9,43.0724,-89.4003,1577015505
1,2.0,3.0,2,4,1499,1416,1069,1,35.1149,-80.7015,1576666482
1,2.0,4.0,2,4,1349,1416,511,16,32.9075,-96.6339,1577358357
1,2.0,3.0,2,4,1249,1416,91,39,33.9217,-84.8634,1577358371
1,2.0,4.0,2,4,1822,1417,35,2,47.4081,-122.3162,1577015276
1,2.0,3.0,2,4,1400,1417,1070,39,33.8813,-84.6873,1577015190
1,1.0,4.0,2,4,2250,1418,11,9,43.0724,-89.4003,1577359290
1,2.5,3.0,2,6,1525,1419,1071,16,30.0066,-97.8071,1577016889
1,3.0,3.0,2,4,1425,1419,173,1,35.6066,-77.3928,1577358989
1,2.0,3.0,2,4,1380,1423,953,24,40.297,-79.9152,1568776751
1,2.0,4.0,2,4,1821,1424,314,2,47.8318,-122.2834,1577359241
1,2.0,2.0,2,4,2500,1425,111,27,42.3882,-83.1122,1577359389
1,2.0,4.0,2,4,1499,1425,1072,12,27.9165,-82.2486,1577359236
1,2.5,3.0,2,6,1495,1425,616,36,38.9329,-94.7538,1576667809
1,2.5,2.0,2,4,3500,1428,195,23,42.1666,-70.9511,1568757930
1,2.0,3.0,2,4,1474,1429,317,39,34.0007,-84.4665,1568778598
1,1.5,3.0,2,4,2395,1430,924,23,42.1865,-71.202,1568744053
1,2.5,3.0,2,4,1550,1430,469,16,29.7398,-98.1021,1577360096
1,2.0,3.0,2,4,1299,1430,68,16,29.7714,-95.4343,1577015339
1,2.5,2.0,2,4,2799,1433,486,15,39.1649,-76.7156,1577305032
1,2.0,2.0,2,4,1880,1436,188,25,40.2659,-74.6959,1568782102
1,3.0,3.0,2,4,2050,1438,21,16,30.3054,-97.7497,1577016572
1,2.0,3.0,2,4,1499,1438,406,16,30.4973,-97.8276,1577359661
